source,target
100,117
100,145
102,114
102,161
102,197
104,163
105,149
105,167
108,165
110,119
110,123
110,154
111,126
111,159
111,166
112,166
112,186
112,188
113,155
114,129
114,134
114,173
115,121
115,130
115,153
115,154
115,165
116,118
116,151
116,157
116,164
117,171
118,139
118,158
118,181
119,128
119,172
119,178
120,143
120,190
121,141
121,175
121,186
121,189
121,192
122,163
122,198
124,145
124,164
125,127
125,131
125,132
126,174
127,146
127,147
127,199
128,178
129,134
129,148
130,171
131,139
131,169
131,189
132,165
132,176
133,138
133,150
134,139
134,177
135,183
136,143
136,148
136,159
136,160
137,162
137,198
140,165
143,187
147,162
147,176
148,177
151,169
152,173
154,180
159,195
160,170
164,195
164,196
167,178
169,172
169,193
170,176
173,188
175,189
176,194
181,194
182,186
182,194
187,191
191,193
