source,target
42,61
42,63
42,64
42,65
42,66
42,67
42,68
42,69
42,71
42,72
42,73
42,74
42,75
42,79
43,44
43,45
43,46
43,48
43,49
43,50
43,51
43,52
43,53
43,54
43,57
43,58
43,59
43,60
43,61
43,62
43,63
43,64
43,65
43,66
43,69
43,71
43,74
43,75
43,76
43,77
43,78
43,79
44,45
44,48
44,49
44,50
44,51
44,53
44,54
44,55
44,56
44,57
44,59
44,60
44,61
44,64
44,65
44,66
44,67
44,69
44,70
44,71
44,72
44,73
44,75
44,76
44,77
44,78
44,79
45,46
45,48
45,49
45,50
45,51
45,54
45,55
45,56
45,57
45,58
45,59
45,60
45,61
45,63
45,64
45,66
45,67
45,68
45,69
45,72
45,73
45,74
45,75
45,76
45,78
46,47
46,48
46,49
46,53
46,54
46,56
46,57
46,58
46,61
46,64
46,65
46,67
46,68
46,69
46,73
46,76
46,78
46,79
47,48
47,49
47,50
47,51
47,52
47,54
47,55
47,56
47,58
47,59
47,61
47,62
47,63
47,65
47,67
47,71
47,73
47,74
47,75
47,79
48,49
48,51
48,52
48,53
48,54
48,55
48,56
48,57
48,58
48,60
48,61
48,62
48,63
48,66
48,67
48,70
48,71
48,72
48,74
48,76
48,77
48,78
48,79
49,50
49,51
49,52
49,54
49,55
49,60
49,61
49,63
49,64
49,66
49,67
49,68
49,69
49,70
49,71
49,73
49,74
49,79
50,51
50,52
50,53
50,54
50,55
50,57
50,58
50,59
50,60
50,61
50,63
50,64
50,65
50,67
50,68
50,69
50,70
50,73
50,78
50,79
51,52
51,54
51,57
51,59
51,60
51,62
51,65
51,66
51,67
51,68
51,70
51,71
51,72
51,73
51,75
51,77
51,79
52,53
52,55
52,57
52,58
52,59
52,61
52,62
52,63
52,64
52,65
52,70
52,72
52,73
52,74
52,75
52,77
52,78
52,79
53,55
53,56
53,57
53,59
53,60
53,61
53,62
53,63
53,64
53,66
53,67
53,69
53,70
53,71
53,72
53,74
53,76
53,77
53,78
53,79
54,55
54,57
54,59
54,65
54,66
54,67
54,69
54,71
54,72
54,73
54,74
54,75
54,76
54,77
54,78
54,79
55,56
55,58
55,59
55,60
55,61
55,62
55,63
55,64
55,65
55,66
55,69
55,70
55,71
55,72
55,74
55,75
55,76
55,78
55,79
56,57
56,58
56,59
56,60
56,61
56,62
56,63
56,64
56,65
56,66
56,68
56,69
56,70
56,71
56,73
56,75
56,76
57,59
57,61
57,63
57,65
57,66
57,67
57,69
57,70
57,71
57,72
57,74
57,76
57,77
57,79
58,59
58,60
58,62
58,65
58,66
58,67
58,68
58,69
58,70
58,71
58,75
58,76
58,77
58,79
59,61
59,62
59,64
59,67
59,68
59,69
59,71
59,72
59,73
59,75
59,78
59,79
60,62
60,64
60,65
60,67
60,68
60,69
60,70
60,71
60,72
60,74
60,75
60,76
60,78
61,62
61,63
61,64
61,65
61,66
61,67
61,69
61,70
61,71
61,73
61,74
61,75
61,77
61,78
62,64
62,66
62,67
62,68
62,69
62,70
62,72
62,73
62,74
62,76
62,77
62,78
62,79
63,66
63,68
63,70
63,71
63,72
63,73
63,74
63,75
63,76
63,78
63,79
64,66
64,67
64,68
64,70
64,71
64,74
64,75
64,76
64,78
64,79
65,67
65,68
65,69
65,70
65,71
65,72
65,73
65,74
65,76
65,78
66,68
66,71
66,72
66,73
66,77
66,79
67,68
67,69
67,70
67,71
67,72
67,73
67,74
67,75
67,76
67,77
67,78
67,79
68,69
68,70
68,71
68,72
68,73
68,75
68,76
68,77
68,78
68,79
69,70
69,71
69,72
69,73
69,78
69,79
70,71
70,72
70,74
70,76
70,78
70,79
71,72
71,73
71,74
71,75
71,77
71,78
71,79
72,74
72,75
72,76
72,77
72,78
72,79
73,74
73,76
73,77
73,78
74,75
74,77
74,78
74,79
75,77
76,77
76,78
76,79
77,78
80,81
80,82
80,84
80,86
80,87
80,88
80,89
80,90
80,91
80,92
80,95
80,96
80,97
80,98
80,99
80,100
80,101
80,102
80,103
80,104
80,106
80,107
80,108
80,109
80,111
80,113
80,114
80,116
80,117
80,118
80,119
81,83
81,84
81,85
81,86
81,87
81,88
81,89
81,91
81,92
81,94
81,95
81,96
81,97
81,98
81,100
81,101
81,103
81,104
81,105
81,107
81,108
81,109
81,110
81,111
81,112
81,114
81,115
81,118
81,119
82,83
82,86
82,88
82,89
82,90
82,92
82,96
82,97
82,98
82,99
82,100
82,102
82,103
82,104
82,105
82,106
82,107
82,109
82,112
82,114
82,116
83,85
83,86
83,87
83,88
83,89
83,90
83,92
83,94
83,97
83,98
83,100
83,101
83,102
83,103
83,104
83,105
83,106
83,107
83,109
83,111
83,112
83,113
83,114
83,115
83,116
83,117
83,118
83,119
84,85
84,86
84,88
84,89
84,91
84,92
84,94
84,95
84,96
84,97
84,98
84,99
84,100
84,101
84,104
84,105
84,106
84,107
84,108
84,109
84,111
84,112
84,113
84,114
84,118
84,119
85,86
85,87
85,88
85,90
85,91
85,92
85,93
85,94
85,98
85,99
85,100
85,101
85,103
85,104
85,105
85,106
85,108
85,109
85,110
85,111
85,116
85,117
85,118
85,119
86,88
86,90
86,91
86,92
86,94
86,95
86,96
86,97
86,98
86,100
86,101
86,102
86,103
86,105
86,106
86,107
86,110
86,111
86,112
86,114
86,115
86,116
86,117
86,118
87,88
87,89
87,90
87,92
87,94
87,95
87,96
87,97
87,98
87,100
87,101
87,102
87,105
87,107
87,108
87,111
87,112
87,113
87,115
87,116
87,117
87,118
87,119
88,90
88,91
88,92
88,94
88,95
88,100
88,102
88,106
88,107
88,108
88,111
88,112
88,113
88,116
88,117
89,90
89,91
89,92
89,93
89,94
89,95
89,97
89,99
89,100
89,101
89,102
89,105
89,106
89,108
89,109
89,111
89,112
89,113
89,115
89,116
89,118
90,91
90,93
90,94
90,95
90,96
90,99
90,100
90,103
90,104
90,105
90,106
90,107
90,108
90,109
90,111
90,112
90,113
90,114
90,115
90,116
90,117
90,118
90,119
91,92
91,94
91,96
91,97
91,98
91,99
91,103
91,104
91,105
91,106
91,107
91,108
91,109
91,110
91,114
91,115
91,116
91,118
91,119
92,94
92,95
92,96
92,97
92,98
92,99
92,100
92,101
92,103
92,104
92,105
92,107
92,108
92,111
92,113
92,114
92,115
92,116
92,118
92,119
93,96
93,97
93,98
93,100
93,102
93,103
93,104
93,105
93,106
93,108
93,109
93,111
93,113
93,114
93,115
93,116
93,118
93,119
94,95
94,96
94,98
94,99
94,101
94,103
94,104
94,105
94,108
94,109
94,110
94,111
94,112
94,114
94,115
94,116
94,117
94,118
94,119
95,97
95,98
95,99
95,102
95,104
95,105
95,106
95,107
95,108
95,111
95,112
95,113
95,114
95,115
95,116
95,117
95,119
96,97
96,99
96,100
96,101
96,102
96,104
96,105
96,109
96,110
96,113
96,114
96,115
96,117
96,118
96,119
97,98
97,100
97,103
97,104
97,105
97,107
97,108
97,110
97,112
97,113
97,114
97,116
97,119
98,100
98,101
98,102
98,104
98,105
98,106
98,107
98,108
98,111
98,113
98,115
98,116
98,117
98,119
99,100
99,101
99,102
99,103
99,106
99,108
99,111
99,113
99,114
99,116
99,117
99,118
100,101
100,102
100,105
100,106
100,107
100,108
100,109
100,111
100,112
100,113
100,115
100,117
100,118
100,119
101,102
101,103
101,104
101,105
101,107
101,109
101,110
101,111
101,112
101,113
101,114
101,115
101,116
101,117
102,105
102,106
102,108
102,109
102,110
102,111
102,112
102,114
102,115
102,117
102,118
102,119
103,106
103,108
103,112
103,115
103,117
103,119
104,106
104,107
104,108
104,109
104,110
104,111
104,112
104,113
104,114
104,116
104,119
105,106
105,108
105,109
105,110
105,112
105,113
105,116
105,117
105,119
106,107
106,108
106,110
106,113
106,114
106,115
106,116
106,117
106,119
107,109
107,110
107,111
107,112
107,114
107,115
107,116
107,117
107,118
107,119
108,110
108,112
108,113
108,114
108,115
108,116
108,117
108,118
108,119
109,110
109,112
109,113
109,114
109,115
109,116
109,117
109,118
109,119
110,111
110,112
110,113
110,114
110,115
110,117
110,118
110,119
111,113
111,114
111,115
111,116
111,117
111,118
112,113
112,116
112,117
112,118
112,119
113,114
113,117
113,118
114,117
114,118
114,119
115,116
115,117
115,118
115,119
116,117
116,118
116,119
117,118
117,119
118,119
120,122
120,123
120,124
120,126
120,127
120,128
120,129
120,130
120,131
120,133
120,136
120,138
120,139
120,140
120,141
120,142
120,143
120,144
120,145
120,146
120,147
120,148
120,149
120,151
120,153
120,154
120,155
120,156
120,157
120,159
121,126
121,127
121,128
121,129
121,130
121,132
121,133
121,134
121,135
121,136
121,138
121,139
121,140
121,141
121,142
121,143
121,144
121,145
121,146
121,147
121,148
121,149
121,150
121,152
121,153
121,154
121,155
121,156
121,157
121,159
122,123
122,124
122,125
122,126
122,127
122,129
122,130
122,132
122,134
122,136
122,139
122,141
122,142
122,143
122,144
122,145
122,146
122,147
122,150
122,151
122,152
122,153
122,154
122,155
122,156
122,158
122,159
123,124
123,125
123,126
123,127
123,128
123,129
123,132
123,133
123,134
123,135
123,136
123,137
123,138
123,139
123,140
123,144
123,146
123,148
123,150
123,153
123,154
123,156
123,158
123,159
124,125
124,126
124,128
124,129
124,130
124,131
124,134
124,137
124,139
124,140
124,142
124,145
124,147
124,148
124,149
124,151
124,152
124,153
124,155
124,156
124,157
124,158
125,126
125,127
125,129
125,131
125,133
125,134
125,138
125,141
125,144
125,145
125,146
125,147
125,148
125,149
125,150
125,151
125,152
125,155
125,157
125,158
125,159
126,127
126,130
126,131
126,132
126,133
126,134
126,135
126,138
126,140
126,141
126,142
126,143
126,145
126,146
126,147
126,148
126,150
126,151
126,152
126,153
126,154
126,155
126,156
127,128
127,129
127,130
127,132
127,133
127,134
127,135
127,136
127,137
127,139
127,140
127,141
127,142
127,143
127,145
127,147
127,148
127,150
127,151
127,152
127,153
127,155
127,158
128,129
128,131
128,132
128,133
128,134
128,135
128,137
128,138
128,140
128,145
128,146
128,148
128,149
128,150
128,152
128,153
128,154
128,155
128,156
128,157
128,158
129,130
129,133
129,134
129,135
129,137
129,138
129,139
129,140
129,141
129,142
129,144
129,145
129,146
129,148
129,150
129,151
129,152
129,153
129,154
129,155
129,157
129,158
129,159
130,131
130,132
130,133
130,134
130,135
130,136
130,137
130,138
130,139
130,141
130,142
130,143
130,146
130,148
130,149
130,152
130,153
130,154
130,155
130,157
130,158
130,159
131,132
131,133
131,134
131,137
131,141
131,142
131,143
131,144
131,145
131,146
131,147
131,149
131,150
131,155
131,157
131,158
131,159
132,133
132,134
132,135
132,137
132,138
132,140
132,141
132,142
132,143
132,144
132,146
132,147
132,150
132,151
132,152
132,153
132,154
132,155
132,157
132,158
132,159
133,134
133,135
133,136
133,138
133,139
133,140
133,141
133,142
133,143
133,144
133,145
133,150
133,152
133,157
133,158
133,159
134,135
134,136
134,137
134,139
134,144
134,147
134,148
134,150
134,151
134,152
134,153
134,154
134,156
134,157
134,158
134,159
135,137
135,138
135,139
135,140
135,143
135,144
135,145
135,146
135,147
135,148
135,149
135,150
135,153
135,155
135,156
136,137
136,138
136,140
136,141
136,142
136,143
136,144
136,145
136,147
136,148
136,149
136,150
136,151
136,152
136,154
136,156
136,157
136,158
136,159
137,139
137,140
137,144
137,146
137,147
137,148
137,149
137,150
137,151
137,153
137,154
137,155
137,157
137,158
138,140
138,141
138,143
138,144
138,146
138,147
138,148
138,149
138,150
138,152
138,153
138,154
138,155
138,157
138,158
138,159
139,140
139,141
139,144
139,145
139,148
139,149
139,150
139,153
139,154
139,159
140,141
140,142
140,143
140,144
140,146
140,148
140,150
140,151
140,152
140,153
140,156
140,157
140,158
140,159
141,144
141,146
141,148
141,151
141,153
141,154
141,155
142,143
142,145
142,146
142,147
142,150
142,151
142,153
142,156
142,157
143,144
143,146
143,147
143,150
143,152
143,153
143,154
143,156
143,157
143,158
144,145
144,147
144,148
144,149
144,152
144,153
144,154
144,155
144,156
144,157
144,158
144,159
145,146
145,148
145,149
145,151
145,152
145,153
145,154
145,155
145,156
145,158
145,159
146,147
146,148
146,149
146,151
146,152
146,153
146,154
146,156
146,157
146,158
147,148
147,149
147,152
147,153
147,154
147,155
147,156
147,157
147,158
147,159
148,149
148,151
148,152
148,153
148,155
148,156
148,157
148,158
148,159
149,150
149,151
149,153
149,154
149,156
149,157
149,158
149,159
150,153
150,154
150,158
150,159
151,153
151,154
151,155
151,156
151,157
151,158
152,153
152,155
152,156
152,158
152,159
153,154
153,155
153,158
153,159
154,155
154,157
154,158
154,159
155,156
155,157
155,159
156,157
157,158
157,159
158,159
160,161
160,162
160,163
160,164
160,166
160,167
160,168
160,174
160,175
160,176
160,179
160,180
160,181
160,183
160,184
160,185
160,186
160,188
160,190
160,191
160,192
160,194
160,195
160,196
160,198
161,162
161,163
161,164
161,165
161,166
161,167
161,168
161,170
161,172
161,173
161,174
161,175
161,176
161,177
161,178
161,179
161,182
161,183
161,184
161,185
161,186
161,187
161,188
161,189
161,190
161,193
161,196
161,197
161,198
162,164
162,165
162,166
162,167
162,168
162,170
162,174
162,175
162,176
162,177
162,178
162,179
162,180
162,181
162,182
162,183
162,186
162,187
162,188
162,189
162,190
162,192
162,193
162,194
162,195
162,196
162,197
162,198
162,199
163,164
163,165
163,166
163,168
163,169
163,170
163,171
163,172
163,173
163,175
163,176
163,177
163,179
163,180
163,181
163,182
163,183
163,184
163,185
163,186
163,187
163,188
163,190
163,191
163,192
163,193
163,195
163,196
163,197
163,198
163,199
164,165
164,166
164,168
164,172
164,173
164,175
164,176
164,179
164,180
164,181
164,184
164,185
164,187
164,188
164,190
164,191
164,192
164,193
164,195
164,197
164,198
164,199
165,166
165,167
165,168
165,169
165,170
165,172
165,174
165,175
165,176
165,177
165,178
165,181
165,182
165,184
165,188
165,189
165,190
165,191
165,193
165,194
165,199
166,167
166,169
166,170
166,171
166,172
166,174
166,175
166,176
166,177
166,178
166,179
166,181
166,182
166,183
166,184
166,185
166,187
166,189
166,190
166,191
166,193
166,194
166,195
166,196
166,197
166,198
166,199
167,168
167,169
167,173
167,174
167,175
167,176
167,177
167,178
167,179
167,180
167,182
167,183
167,184
167,185
167,186
167,189
167,194
167,195
167,196
167,197
167,199
168,173
168,174
168,175
168,176
168,177
168,178
168,180
168,181
168,182
168,183
168,184
168,186
168,188
168,190
168,191
168,192
168,194
168,195
168,198
169,170
169,171
169,172
169,175
169,176
169,177
169,180
169,183
169,184
169,185
169,186
169,187
169,188
169,190
169,191
169,192
169,193
169,194
169,195
169,196
169,197
169,198
169,199
170,172
170,173
170,175
170,176
170,178
170,179
170,183
170,184
170,185
170,186
170,187
170,188
170,190
170,191
170,192
170,193
170,194
170,195
170,196
170,197
171,172
171,173
171,176
171,178
171,181
171,183
171,185
171,187
171,188
171,189
171,194
171,195
171,196
171,197
171,198
171,199
172,173
172,174
172,175
172,176
172,180
172,181
172,183
172,184
172,185
172,186
172,187
172,188
172,189
172,190
172,191
172,193
172,194
172,196
172,197
172,198
172,199
173,174
173,176
173,177
173,178
173,179
173,180
173,181
173,182
173,183
173,184
173,185
173,187
173,188
173,189
173,191
173,192
173,195
173,196
174,175
174,176
174,177
174,179
174,180
174,182
174,184
174,185
174,186
174,188
174,189
174,191
174,192
174,193
174,194
174,195
174,196
174,197
174,198
174,199
175,176
175,177
175,178
175,179
175,180
175,181
175,183
175,186
175,187
175,188
175,190
175,191
175,192
175,195
175,196
175,197
175,198
176,177
176,178
176,179
176,182
176,184
176,185
176,186
176,187
176,188
176,190
176,191
176,192
176,193
176,195
176,196
176,198
176,199
177,178
177,179
177,182
177,184
177,185
177,186
177,187
177,188
177,189
177,191
177,192
177,193
177,194
177,195
177,196
177,198
177,199
178,179
178,180
178,181
178,183
178,184
178,185
178,186
178,187
178,189
178,191
178,193
178,194
178,195
178,197
178,198
178,199
179,181
179,183
179,184
179,185
179,187
179,189
179,190
179,191
179,192
179,197
179,198
180,181
180,184
180,186
180,187
180,188
180,189
180,190
180,191
180,194
180,195
180,197
180,198
180,199
181,182
181,183
181,185
181,186
181,187
181,188
181,189
181,192
181,196
181,197
181,198
181,199
182,183
182,184
182,188
182,189
182,190
182,191
182,192
182,193
182,194
182,196
182,198
182,199
183,184
183,185
183,186
183,187
183,188
183,189
183,190
183,192
183,194
183,197
183,198
184,185
184,186
184,187
184,190
184,191
184,192
184,193
184,195
184,196
184,197
184,199
185,186
185,187
185,188
185,189
185,190
185,191
185,195
185,197
185,198
185,199
186,187
186,188
186,189
186,190
186,191
186,192
186,193
186,194
186,197
186,198
186,199
187,189
187,190
187,191
187,192
187,193
187,195
187,196
187,199
188,189
188,190
188,192
188,194
188,195
188,196
188,197
188,198
188,199
189,190
189,192
189,194
189,195
189,196
189,197
189,199
190,191
190,192
190,193
190,194
190,197
190,198
190,199
191,192
191,193
191,194
191,195
191,196
191,197
191,198
191,199
192,193
192,195
192,196
192,197
192,199
193,194
193,195
193,198
194,197
194,198
194,199
195,197
195,198
195,199
196,199
197,199
0,50
0,52
0,65
1,45
1,50
1,59
1,62
1,64
1,67
2,70
3,75
3,77
4,69
4,76
4,79
5,69
5,75
6,51
6,55
7,56
7,76
8,54
10,57
10,66
11,41
12,47
12,49
12,53
12,71
12,77
14,66
15,43
15,47
15,59
16,46
16,51
16,63
19,56
19,67
20,65
21,42
21,47
21,56
21,70
21,76
22,72
23,58
23,63
24,68
25,40
25,64
26,78
26,79
27,76
29,45
29,49
29,70
29,74
29,79
30,73
31,61
31,72
31,73
33,55
33,58
34,72
34,73
34,79
35,41
35,79
36,46
37,43
37,74
38,58
39,54
0,105
1,87
1,105
2,80
2,104
3,84
3,98
3,99
3,106
4,95
5,118
6,114
7,84
8,103
8,117
8,118
9,82
11,82
11,87
11,94
11,116
12,81
12,83
12,85
12,90
14,95
14,109
15,102
15,114
16,95
17,84
18,113
20,99
20,110
21,90
21,92
21,115
22,82
22,110
23,101
23,103
23,118
24,103
24,117
25,83
25,106
25,113
26,93
26,111
27,87
27,113
29,105
30,117
31,94
32,112
33,114
34,117
35,82
35,101
35,105
36,83
36,89
36,93
36,119
37,89
37,100
37,107
38,86
38,107
39,86
39,105
39,117
0,120
0,126
3,130
3,132
3,145
3,157
4,123
4,133
5,124
5,129
5,136
5,156
6,131
7,131
8,134
9,131
9,137
10,132
11,125
11,149
11,154
12,122
12,137
13,135
13,139
14,120
15,124
15,125
15,130
15,142
15,152
16,155
17,121
17,123
17,128
17,135
17,140
17,149
18,149
19,122
19,129
19,131
19,139
20,124
20,133
20,134
21,139
21,145
21,147
22,149
23,142
23,147
24,125
25,123
25,145
26,125
26,158
27,120
27,152
28,142
28,152
29,123
29,125
29,139
29,147
29,158
30,124
30,132
31,127
31,131
32,146
32,155
33,123
33,137
34,129
34,140
35,126
35,145
35,151
37,131
37,158
38,124
38,132
39,122
39,140
39,153
1,180
2,188
3,175
3,179
3,184
3,189
3,192
4,164
4,173
4,182
4,194
5,181
6,172
6,183
7,164
7,198
8,185
8,192
9,168
11,192
11,199
12,167
12,171
12,194
13,176
13,190
14,165
14,178
17,160
17,175
17,176
17,179
18,178
18,185
19,161
19,186
19,191
20,198
21,167
22,180
22,183
23,168
23,177
23,179
24,163
24,166
24,181
25,166
25,197
26,160
26,161
26,168
27,169
27,172
28,175
29,165
29,199
30,160
30,167
30,169
30,178
30,193
31,162
32,168
32,186
32,195
32,196
33,161
33,163
33,170
33,187
34,161
34,184
35,171
35,180
35,194
35,195
36,160
37,172
37,188
38,164
38,189
38,192
38,195
39,165
39,191
39,198
40,103
41,104
43,118
44,104
44,106
44,111
44,119
45,80
45,81
45,109
46,104
49,81
49,86
49,94
50,95
50,98
51,89
51,100
51,115
52,87
53,86
54,86
55,90
55,103
55,118
55,119
57,86
57,87
58,81
58,89
58,91
58,106
58,110
59,84
59,86
59,93
59,112
60,92
60,104
61,84
61,90
61,119
62,108
62,113
63,116
64,103
64,114
64,115
65,84
65,103
65,109
66,91
67,86
67,90
68,88
68,108
68,112
69,85
70,90
70,101
71,106
72,87
72,108
72,114
72,117
73,83
73,108
74,89
74,94
76,86
76,87
76,108
76,109
76,110
77,91
77,108
78,89
78,100
79,81
79,87
79,103
40,129
40,146
40,147
41,132
42,121
42,133
42,135
44,138
46,126
46,127
46,136
46,152
46,156
47,145
48,146
49,126
49,149
50,138
52,146
53,131
53,145
53,152
55,121
55,144
55,146
55,147
56,156
57,135
57,151
58,131
58,157
61,130
62,126
62,154
63,127
64,159
65,122
66,122
66,140
66,141
66,157
67,127
67,129
67,139
67,141
67,144
68,125
68,126
68,134
68,154
68,157
69,145
70,141
70,145
70,157
71,131
71,132
72,121
72,140
72,154
73,130
73,133
73,158
74,126
74,153
76,121
76,134
76,136
76,152
77,138
77,139
77,152
78,156
79,135
79,141
40,174
41,191
42,165
42,168
42,184
42,198
42,199
43,167
43,192
44,171
44,191
46,180
47,161
47,181
47,191
48,168
49,187
50,167
50,181
50,186
50,187
51,183
51,198
52,166
52,197
53,167
53,180
53,189
54,188
55,179
55,190
56,179
56,191
57,189
58,167
58,168
58,186
59,191
59,197
60,177
60,181
61,165
61,199
62,170
62,177
62,180
62,185
62,186
63,167
63,172
64,163
64,182
64,186
65,162
65,164
66,179
67,161
69,175
69,181
70,161
70,195
71,179
71,182
71,197
72,198
73,161
74,165
74,176
74,179
74,198
75,168
76,166
76,194
78,172
78,181
79,160
79,166
79,173
79,176
79,199
80,133
80,141
80,153
80,156
81,146
82,124
83,124
83,125
83,139
83,150
84,130
85,133
85,136
85,156
86,123
86,130
86,141
86,145
86,148
86,154
87,122
88,137
88,139
88,157
89,157
90,140
91,122
91,128
92,129
93,135
93,150
94,127
94,141
94,142
95,123
95,127
95,134
95,136
96,129
96,139
96,158
98,144
98,158
99,131
99,137
99,140
99,150
99,158
100,144
100,150
100,153
100,155
101,151
102,135
102,140
102,141
102,143
102,150
103,142
103,159
105,121
105,123
105,128
107,131
108,124
108,131
108,149
108,158
109,148
109,149
110,132
110,147
111,120
111,127
111,132
111,144
112,126
112,129
112,138
113,152
114,120
114,142
114,150
116,120
116,140
116,158
117,128
117,153
117,158
118,150
118,151
118,157
118,159
119,138
80,186
80,187
82,171
82,178
82,195
83,167
83,171
83,178
83,191
83,197
84,172
84,192
85,169
85,174
85,193
86,161
87,165
88,163
88,193
89,163
89,199
91,192
91,194
92,168
93,160
93,186
93,196
95,168
95,181
95,183
95,196
95,199
96,192
98,165
98,167
98,173
99,167
99,175
99,191
101,196
102,184
102,190
103,160
103,176
104,170
105,167
106,161
106,165
106,186
106,197
107,163
107,175
108,172
108,181
109,170
110,163
110,171
110,187
111,181
111,190
112,169
112,172
113,188
114,196
114,199
115,163
115,172
116,177
117,162
117,184
118,182
119,178
119,186
121,180
122,167
122,179
123,172
123,175
125,190
127,177
130,164
130,177
130,184
130,186
131,164
131,166
131,180
133,176
134,170
134,180
135,164
135,183
135,188
135,198
136,186
136,199
137,171
137,194
137,196
138,169
138,179
138,191
139,164
139,190
140,167
140,181
141,186
142,180
142,183
