source,target
87,91
87,93
87,94
87,95
87,96
87,97
87,98
87,99
88,90
88,91
88,92
88,93
88,94
88,98
88,99
89,90
89,91
89,93
89,94
89,95
89,96
89,97
89,98
89,99
90,93
90,94
90,95
90,96
90,97
90,98
90,99
91,92
91,93
91,94
91,97
91,99
92,95
92,96
92,97
92,98
92,99
93,94
93,95
93,98
93,99
94,95
94,96
94,98
94,99
95,96
95,97
95,98
96,97
96,98
96,99
98,99
0,27
1,24
3,23
3,29
4,20
4,37
4,39
6,22
6,23
10,29
10,38
12,24
12,31
12,32
14,23
14,37
15,34
16,23
16,33
16,38
17,30
19,29
19,39
2,52
3,46
3,52
3,56
4,45
5,44
5,55
6,53
7,52
8,43
8,45
9,58
11,46
15,40
17,46
19,53
19,56
0,62
1,70
2,64
2,69
3,63
3,76
5,76
6,76
7,71
7,73
8,71
10,79
11,60
13,60
13,68
16,70
19,61
1,92
2,93
3,82
3,94
4,81
4,91
6,93
7,84
7,85
7,87
8,97
9,99
10,90
10,95
12,87
13,83
13,87
13,88
13,91
15,97
18,86
18,98
19,83
22,54
22,56
23,41
24,42
24,54
26,52
26,55
27,42
27,53
27,58
28,44
28,49
30,51
31,46
31,50
33,47
33,48
33,59
34,47
35,47
35,48
37,49
37,52
38,41
39,49
21,65
21,67
22,77
25,76
26,77
27,68
27,77
28,67
30,71
33,67
33,73
35,73
36,61
38,63
38,67
21,92
21,94
21,98
22,99
23,82
23,89
23,93
26,80
26,98
27,93
33,96
34,87
35,84
35,93
35,98
36,81
36,99
37,85
38,80
39,94
41,72
42,64
44,71
46,64
48,60
48,62
48,75
49,75
50,60
50,69
50,72
50,74
50,77
53,60
55,65
55,67
56,79
57,66
57,69
58,79
59,65
40,81
40,85
42,86
43,86
44,84
48,87
48,96
49,91
51,97
51,99
52,83
53,81
53,87
56,96
57,93
57,97
58,89
59,96
60,81
60,93
66,86
66,97
68,95
69,92
69,97
70,86
71,80
71,86
73,82
74,88
74,93
76,98
77,90
78,94
