source,target
79,238
79,989
79,308
79,765
79,101
79,545
79,289
79,221
79,922
79,913
79,98
79,950
79,602
79,746
79,606
79,799
79,323
79,940
79,970
79,215
79,401
79,838
79,720
79,332
79,944
79,575
79,949
79,609
79,425
79,673
79,557
79,194
79,887
79,136
79,406
79,402
79,802
79,439
79,188
79,144
79,943
79,324
79,612
79,691
79,813
79,389
79,379
79,535
79,225
79,893
79,394
79,269
79,896
79,727
80,172
80,191
80,919
80,370
81,559
81,380
81,172
81,147
82,530
82,924
82,720
82,724
82,621
83,911
83,621
83,818
83,306
83,752
84,621
84,437
84,905
84,306
84,813
85,992
85,825
85,920
85,589
85,621
86,913
86,681
86,559
86,767
87,571
87,988
87,621
87,142
87,706
87,715
88,318
88,842
88,797
88,201
88,555
89,723
89,465
89,295
89,621
89,219
90,681
90,304
90,172
90,749
90,287
91,724
91,545
91,629
91,752
91,951
92,709
92,666
92,276
92,612
92,680
93,379
93,795
93,687
94,603
94,570
94,388
94,675
94,497
95,752
95,370
95,198
95,889
95,697
96,446
96,108
96,745
96,399
97,892
97,113
97,530
97,381
97,333
98,621
98,306
98,380
98,128
99,621
99,666
99,752
99,309
100,106
100,514
100,621
100,310
101,408
101,731
101,444
101,598
102,278
102,553
102,530
103,544
103,172
103,530
103,681
103,572
104,646
104,848
104,370
104,724
104,172
104,581
104,621
104,359
104,821
104,206
104,473
104,196
104,354
104,704
104,273
104,358
104,395
104,752
104,955
104,561
104,858
104,400
104,587
104,906
105,904
105,621
105,359
105,948
106,159
106,752
106,917
106,724
107,510
107,975
107,647
107,837
108,749
108,752
108,530
108,229
108,356
108,142
108,992
108,172
108,498
109,943
109,673
109,992
109,635
109,586
109,263
110,621
110,370
110,771
110,728
111,724
111,825
111,860
111,390
111,611
112,457
112,265
112,931
112,616
113,610
113,704
113,621
113,272
113,370
113,510
113,598
114,681
114,317
114,621
114,752
114,892
115,971
115,747
115,949
115,370
115,740
116,621
116,212
116,611
116,919
116,673
117,442
117,172
117,289
117,410
117,745
118,179
118,782
118,621
118,420
118,491
119,370
119,626
119,446
119,177
120,725
120,621
120,830
120,593
120,204
120,673
120,475
120,370
121,872
121,275
121,337
121,370
122,866
122,621
122,367
122,799
122,370
123,795
123,724
123,317
123,390
123,835
124,623
124,771
124,583
124,356
124,530
125,790
125,203
125,370
125,223
125,551
126,170
126,621
126,129
126,289
127,248
127,794
127,884
127,621
128,530
128,370
128,414
128,919
129,629
129,135
129,559
129,370
130,151
130,608
130,621
130,314
130,581
131,992
131,229
131,979
131,909
131,156
132,621
132,289
132,908
132,169
132,391
133,181
133,724
133,681
133,359
133,289
133,557
133,534
133,583
134,152
134,530
134,755
134,454
134,785
135,358
135,516
135,317
135,290
135,835
135,433
135,308
135,385
135,446
135,360
135,497
135,162
135,649
135,493
135,559
135,209
135,673
135,370
135,995
135,215
136,724
136,604
136,649
136,589
137,481
137,805
137,621
137,906
138,508
138,192
138,524
138,621
138,627
138,172
139,566
139,629
139,540
139,595
139,890
140,428
140,892
140,621
140,622
140,873
141,998
141,427
141,820
141,382
142,375
142,214
142,195
142,981
142,253
142,422
142,172
142,953
142,181
142,488
142,277
142,604
142,752
142,370
143,992
143,621
143,165
143,989
143,758
144,289
144,534
144,227
144,948
145,752
145,586
145,621
145,912
146,621
146,627
146,866
146,371
146,165
147,532
147,703
147,909
148,446
148,559
148,645
148,389
148,621
149,370
149,530
149,308
149,261
149,506
150,155
150,621
150,362
150,709
150,976
150,781
151,621
151,472
152,879
152,219
152,752
152,724
153,358
153,640
153,724
153,370
154,834
154,181
154,330
154,640
154,322
155,752
155,727
155,949
156,410
156,370
156,909
156,530
157,530
157,814
157,874
157,488
157,446
158,245
158,188
158,621
158,724
159,245
159,541
159,724
159,849
160,621
160,370
160,809
160,530
161,721
161,681
161,370
161,351
161,805
162,588
162,621
162,712
162,206
163,950
163,418
163,534
163,933
163,656
164,752
164,874
164,440
164,621
164,370
165,571
165,359
166,480
166,172
166,524
166,724
167,637
167,631
167,370
167,172
167,261
168,621
168,777
168,172
168,709
168,550
169,725
169,830
169,835
169,681
170,752
170,621
170,853
170,604
170,724
170,199
170,223
170,517
170,632
170,298
170,172
171,181
171,370
171,193
171,752
172,680
172,370
172,265
172,815
172,446
172,424
172,992
172,430
172,621
172,712
172,193
172,671
172,559
172,817
172,547
172,975
172,416
172,586
172,956
172,634
172,319
172,578
172,742
172,358
172,729
172,752
172,305
172,495
172,306
172,881
172,989
172,886
172,194
172,606
172,534
172,887
172,681
172,497
172,488
172,660
172,698
172,280
172,724
172,679
172,554
172,189
172,803
172,614
172,942
172,980
172,516
172,860
172,237
172,560
172,373
172,349
172,530
172,950
172,949
172,521
172,847
172,420
172,864
172,584
172,736
172,686
172,582
172,509
172,673
172,767
172,470
172,996
172,618
172,188
172,628
172,732
172,656
172,664
172,549
172,764
172,348
172,286
172,565
172,734
172,703
172,693
172,959
172,627
172,431
172,196
172,970
172,623
172,798
172,677
172,219
172,264
172,471
172,460
172,181
172,442
172,355
172,403
172,911
172,938
172,362
172,276
172,744
172,687
172,862
172,871
172,894
172,797
172,436
172,946
172,391
172,910
172,592
172,810
172,285
172,435
172,388
172,694
172,987
172,776
172,557
172,598
172,433
172,785
172,813
172,753
172,651
172,885
172,463
172,635
172,212
172,633
172,186
172,232
172,802
172,289
172,372
172,691
172,421
172,723
172,425
172,775
172,577
172,801
172,262
172,368
172,982
172,356
172,201
172,993
172,385
172,419
172,756
172,413
172,997
172,360
172,954
172,327
173,997
173,814
173,370
173,444
173,582
174,938
174,890
174,621
174,729
174,199
175,289
175,594
175,752
175,701
175,200
176,370
176,678
176,529
176,289
176,724
177,621
177,193
178,727
178,934
178,956
178,769
178,711
179,510
179,724
179,210
179,321
179,366
179,506
179,878
179,505
179,432
180,398
180,681
180,752
180,210
181,621
181,510
181,752
181,547
181,730
181,843
181,734
181,836
181,306
181,681
181,813
181,940
181,552
181,738
181,909
182,621
182,455
182,530
183,621
183,681
183,502
183,739
184,885
184,886
184,775
184,621
184,584
185,927
185,992
185,407
185,429
185,621
185,796
186,260
186,289
186,352
187,854
187,219
187,370
187,200
188,873
188,621
188,702
188,219
188,483
189,682
189,407
190,724
190,828
190,400
190,727
190,202
191,691
191,852
191,621
191,724
192,370
192,857
192,621
192,820
193,262
193,593
194,900
194,497
194,684
194,984
194,370
194,752
194,290
195,733
195,586
195,553
196,681
196,696
196,364
197,755
197,803
197,327
197,507
197,922
198,530
198,891
198,916
198,564
199,633
199,370
199,332
200,576
200,911
201,673
201,224
201,621
202,370
202,895
202,306
202,621
203,523
203,724
204,724
204,752
204,727
205,681
205,369
205,912
205,687
206,980
206,490
206,599
207,689
207,996
207,724
207,759
207,645
207,408
207,719
207,835
207,474
207,752
208,428
208,524
208,331
208,992
208,370
209,892
209,352
209,374
209,292
210,372
210,574
210,426
211,958
211,364
211,401
211,448
212,784
212,873
212,897
213,779
213,780
213,568
213,365
213,270
214,243
214,784
214,621
214,752
215,303
215,370
215,363
216,724
216,578
216,370
216,752
216,630
217,999
217,621
217,582
217,763
217,219
218,759
218,258
218,268
218,403
218,237
219,697
219,871
219,947
219,824
219,434
219,704
219,793
219,370
219,621
219,789
219,446
219,361
219,643
219,716
219,507
219,424
219,724
219,999
219,430
219,714
219,771
219,480
219,681
219,965
219,832
219,452
219,902
219,870
219,744
219,426
219,294
219,389
219,996
219,377
219,899
219,945
219,835
219,355
219,326
219,526
219,221
220,915
220,352
220,530
220,621
220,349
221,300
221,647
221,752
222,882
222,294
222,383
222,895
222,373
223,306
223,690
223,914
224,752
224,962
224,994
224,673
224,370
224,530
224,621
224,922
224,787
225,967
225,415
225,429
225,621
226,464
226,245
226,559
226,794
226,919
227,752
227,621
228,720
228,752
228,530
228,621
228,312
229,585
229,626
229,621
229,556
229,752
230,604
230,472
230,621
230,752
231,973
231,621
231,677
232,903
232,370
232,621
232,724
233,311
233,687
233,906
233,986
233,724
234,476
234,919
235,268
235,505
235,777
235,621
236,336
236,530
236,510
236,989
236,506
237,441
237,323
237,675
238,295
238,386
238,332
238,644
239,530
239,856
239,724
239,573
240,334
240,621
240,256
240,446
240,273
241,420
241,724
241,411
241,530
241,896
242,370
242,813
242,386
243,576
243,927
243,500
243,480
243,406
243,681
244,633
244,274
244,467
244,446
244,670
245,370
245,462
245,816
245,724
245,425
245,332
245,734
246,919
246,605
246,250
247,538
247,949
247,788
248,621
248,982
248,362
248,709
249,693
249,317
249,424
249,285
250,385
250,530
250,270
251,338
251,915
251,979
251,378
251,686
252,891
252,899
252,681
252,792
252,642
253,328
253,596
253,289
254,855
254,808
254,621
254,886
254,299
255,370
255,311
255,347
255,541
255,854
256,504
256,788
256,757
256,327
257,785
257,914
257,268
257,615
257,650
258,621
258,919
258,413
259,369
259,992
259,446
259,621
260,488
260,636
260,497
260,337
261,512
261,388
261,306
262,668
262,687
263,403
263,351
263,817
263,337
263,707
263,621
263,456
263,829
263,752
264,835
264,370
264,602
265,399
265,817
266,370
266,761
266,530
266,321
266,621
267,944
267,319
267,664
267,629
267,530
268,281
268,530
269,773
269,752
269,370
270,372
270,849
270,326
271,819
271,891
271,948
271,700
271,752
272,755
272,992
272,621
273,432
273,752
273,358
273,341
273,841
273,851
273,349
273,990
273,497
273,911
274,771
274,497
274,744
274,989
274,621
274,805
274,358
274,752
274,370
274,360
274,383
274,506
274,630
274,642
274,422
274,781
274,870
274,530
275,992
275,681
275,667
276,693
276,370
276,602
277,843
277,489
277,919
277,860
278,701
278,506
278,619
278,775
278,780
279,606
279,621
279,999
280,476
280,751
280,889
280,734
281,713
281,724
281,463
281,677
282,797
282,681
282,725
282,746
282,370
282,963
283,745
283,417
283,510
283,530
283,746
284,812
284,589
284,953
284,719
284,724
285,480
285,621
285,476
286,862
286,931
286,724
286,675
286,812
286,362
286,621
286,752
287,410
287,993
287,329
288,843
288,290
288,446
288,756
288,614
289,894
289,621
289,752
289,523
289,723
289,410
289,725
289,734
289,406
289,679
289,341
289,724
289,390
289,370
289,904
289,858
289,586
289,742
289,884
289,487
289,361
289,513
289,919
289,925
289,957
290,479
290,681
291,307
291,621
291,961
291,777
291,752
292,348
292,841
292,953
292,542
293,681
293,840
293,621
293,724
293,954
294,752
294,981
295,956
295,663
295,752
296,455
296,559
296,903
296,937
296,925
297,621
297,650
298,374
298,399
299,578
299,374
299,736
299,826
300,418
300,768
300,350
300,621
301,370
301,825
301,426
301,594
302,355
302,489
302,438
302,869
302,683
303,883
303,504
303,510
304,732
304,863
304,621
305,389
306,844
306,370
306,621
306,948
306,713
306,698
306,738
306,627
306,793
306,752
306,308
306,429
306,409
306,518
306,837
306,510
306,842
306,682
306,486
306,315
306,475
306,802
306,644
306,459
306,702
306,534
306,975
306,544
306,693
306,552
307,809
307,358
307,539
307,548
308,706
309,375
309,370
309,446
310,542
310,579
310,983
310,752
311,530
311,994
311,570
312,497
312,724
312,559
312,598
313,870
313,415
313,318
313,684
314,422
314,359
314,943
314,611
315,681
315,648
315,485
316,804
316,869
316,681
316,572
316,835
317,567
317,724
317,362
317,673
317,621
318,621
318,703
318,466
318,640
319,949
319,621
319,515
319,456
320,709
320,350
320,394
320,353
321,459
321,621
322,727
322,501
322,535
322,324
323,752
323,662
324,723
324,592
324,673
325,621
325,724
325,425
326,621
326,343
326,530
327,782
327,621
328,749
328,383
328,366
328,786
329,976
329,530
330,968
330,913
330,559
331,340
331,621
331,676
332,559
333,366
333,712
333,730
333,471
334,370
334,425
334,980
334,397
335,566
335,926
335,438
335,553
335,365
336,460
336,762
336,752
336,734
337,370
337,530
338,869
338,506
338,959
338,752
339,804
339,802
339,955
339,747
339,671
340,981
340,937
340,899
340,717
341,724
341,595
341,995
342,417
342,621
342,752
342,698
342,843
343,586
343,621
344,981
344,394
344,422
344,762
344,888
345,919
345,958
345,530
345,621
345,982
346,887
346,621
346,370
347,452
347,662
347,621
347,370
348,425
348,409
348,410
348,669
349,681
349,621
349,910
350,509
350,919
350,752
351,446
351,497
351,373
352,618
352,530
353,559
353,587
353,393
353,482
354,621
354,724
354,530
354,450
355,752
355,985
356,534
356,822
356,752
356,790
356,451
356,401
356,715
356,621
357,652
357,437
357,461
357,917
357,724
358,910
358,891
358,721
358,426
358,851
358,679
358,681
358,621
358,559
358,991
358,476
358,638
358,530
358,370
358,878
358,773
358,392
358,968
358,830
359,752
359,811
359,904
359,530
359,371
359,370
359,621
360,404
360,506
361,992
361,455
361,772
362,661
362,370
362,752
362,749
362,806
362,461
362,914
362,956
362,645
363,681
363,948
363,370
364,942
364,880
364,435
365,810
365,740
365,370
366,370
366,477
367,604
367,515
367,457
367,385
368,621
368,984
368,506
369,530
369,370
369,695
370,621
370,928
370,667
370,873
370,990
370,975
370,927
370,724
370,653
370,752
370,772
370,485
370,792
370,559
370,787
370,818
370,589
370,929
370,604
370,555
370,911
370,709
370,694
370,876
370,556
370,658
370,442
370,609
370,435
370,554
370,549
370,484
370,992
370,956
370,372
370,510
370,900
370,716
370,569
370,404
370,681
370,380
370,979
370,924
370,938
370,783
370,788
370,701
370,989
370,904
370,977
370,872
370,893
370,530
370,574
370,722
370,539
370,845
370,784
370,509
370,417
370,867
370,994
370,486
370,685
370,894
370,952
370,405
370,797
370,645
370,634
370,888
370,704
370,826
370,983
370,846
370,871
370,544
370,723
370,459
370,565
370,816
370,673
370,718
370,572
370,642
370,857
370,449
370,519
370,534
370,907
370,462
370,447
370,850
370,796
370,445
370,959
370,822
370,606
370,529
370,431
370,743
370,732
370,476
370,768
370,853
370,780
370,820
370,903
370,923
370,869
370,961
370,825
370,908
370,833
370,998
370,592
371,720
371,608
371,992
372,621
373,752
373,917
374,621
374,763
375,971
375,585
375,422
376,448
376,752
376,621
376,985
377,504
377,590
377,752
377,787
378,990
378,528
378,621
379,841
379,823
379,604
380,638
380,559
381,477
381,550
382,530
382,696
382,532
383,681
383,621
383,673
383,563
383,724
383,915
384,629
384,559
384,615
384,537
384,724
385,857
385,559
385,835
385,575
385,530
385,827
386,741
386,560
386,752
386,785
387,630
387,586
387,739
387,655
387,930
388,497
388,885
389,692
390,728
390,844
391,567
391,861
391,752
392,575
392,493
392,757
392,923
393,763
393,847
393,904
394,929
394,621
395,530
395,752
395,649
395,799
396,707
396,553
396,621
396,586
397,493
397,831
397,681
397,919
398,847
398,724
398,409
398,745
399,621
399,752
399,705
400,683
400,916
400,880
401,944
401,621
401,672
401,494
401,775
401,975
401,750
401,559
402,534
402,622
402,477
403,540
403,681
404,612
404,878
405,554
405,621
405,681
406,681
406,819
406,540
406,808
406,734
407,621
407,515
408,681
408,699
409,681
409,536
410,600
410,530
410,621
410,896
410,505
411,752
411,978
411,925
411,681
412,530
412,724
412,623
412,681
413,490
413,514
413,530
414,497
414,530
414,753
415,506
415,681
415,621
416,621
416,446
417,883
418,819
418,559
418,621
419,935
419,621
419,866
419,627
420,565
420,813
421,961
421,621
421,734
421,724
422,770
422,798
422,717
422,792
422,967
422,629
422,997
422,919
422,865
422,877
422,627
422,530
423,749
423,752
423,974
424,724
426,752
427,710
427,752
427,517
428,621
428,724
428,752
429,650
429,738
430,746
430,578
431,530
431,637
432,436
432,621
432,752
432,967
432,766
433,708
433,888
434,907
434,752
434,836
436,621
437,986
437,734
438,640
438,749
438,530
439,663
439,724
439,664
439,454
440,588
440,801
440,457
441,661
441,730
441,951
441,724
442,946
442,676
443,799
443,621
443,605
444,623
444,621
444,993
445,774
445,621
445,645
445,530
446,762
446,810
446,954
446,621
446,695
446,451
446,597
446,956
446,559
446,783
446,866
446,613
446,608
447,596
447,681
447,930
448,724
448,559
448,506
449,942
449,553
449,510
449,824
450,813
450,724
450,960
450,752
451,465
451,724
451,752
452,539
452,537
452,832
453,919
453,864
453,681
453,709
453,978
454,669
454,700
455,932
455,530
456,547
456,740
456,752
456,921
456,681
458,769
458,693
458,530
458,777
458,752
459,963
460,621
461,752
461,665
461,688
462,530
462,729
462,681
463,752
463,621
463,868
464,583
464,607
464,628
465,724
465,526
466,793
466,497
466,752
467,752
467,530
467,681
467,621
467,568
468,752
468,512
468,620
468,621
468,815
469,555
469,724
469,769
470,935
470,752
470,989
471,621
471,627
471,752
472,919
472,624
473,998
473,621
473,672
474,621
474,530
474,616
475,621
475,592
477,621
478,621
478,995
479,992
479,962
479,954
479,724
480,719
480,752
481,630
481,879
481,919
482,621
482,919
482,605
483,901
483,821
483,978
484,855
484,619
484,621
484,593
485,559
485,502
485,530
486,746
486,778
486,787
487,956
487,662
487,752
487,949
488,582
488,632
489,781
489,510
489,588
490,753
490,621
491,791
491,842
491,621
491,577
492,813
492,715
492,724
493,770
493,629
494,796
494,501
494,530
495,621
495,503
496,559
496,530
496,724
496,911
496,621
497,681
497,752
497,707
497,724
497,842
497,827
497,499
497,621
497,529
497,530
497,871
497,531
497,713
497,933
498,957
498,734
498,530
498,547
499,621
499,861
499,956
499,987
500,821
500,621
501,728
501,992
501,507
502,621
502,843
503,746
503,808
503,621
504,621
504,919
505,697
505,992
506,813
506,754
506,588
506,621
506,975
506,712
506,923
506,580
506,530
506,531
506,883
506,940
506,752
506,734
506,989
506,685
507,525
507,752
508,590
508,736
508,786
508,621
509,510
509,850
510,870
510,537
510,623
510,621
510,559
510,530
510,972
510,992
510,561
510,908
510,986
510,787
510,975
510,790
510,532
511,717
511,598
511,724
511,545
511,736
512,808
512,530
513,989
513,629
513,558
514,573
514,962
514,781
515,724
515,681
515,621
516,685
516,838
517,921
517,690
517,621
518,621
518,850
518,530
519,681
519,740
519,580
519,629
520,724
520,559
520,709
520,807
520,530
521,621
521,718
521,956
522,879
522,737
522,624
522,752
523,951
523,627
523,575
524,621
524,759
525,530
525,654
525,621
525,604
526,752
526,681
526,559
527,752
527,774
527,927
527,920
528,846
528,906
528,587
528,621
529,724
529,530
530,621
530,804
530,985
530,752
530,750
530,826
530,865
530,956
530,939
530,673
530,991
530,942
530,580
530,727
530,544
530,894
530,681
530,625
530,534
530,724
530,862
530,838
530,906
530,637
530,855
530,789
530,559
530,852
530,793
530,718
530,787
530,919
530,911
530,700
530,754
530,596
530,636
530,707
530,538
530,849
530,913
530,546
530,551
530,866
530,655
530,959
530,780
530,973
530,610
530,731
530,803
530,975
530,898
530,598
530,901
530,732
530,817
530,989
530,748
530,830
530,992
530,835
530,616
530,722
530,653
530,818
530,592
530,921
531,681
532,621
532,741
533,757
533,930
533,724
534,657
534,603
534,621
534,556
534,726
534,724
534,883
535,733
535,681
535,971
536,629
536,564
536,681
536,559
537,629
537,593
538,807
538,688
538,752
539,965
539,840
540,770
541,889
541,765
542,932
542,732
542,827
543,714
543,919
543,624
544,813
544,621
544,956
544,859
544,789
544,728
544,670
545,820
545,594
546,804
546,919
546,749
547,621
548,743
548,559
548,621
548,634
549,690
549,749
549,635
550,841
550,765
550,628
551,672
551,752
552,621
552,663
552,608
554,969
555,627
556,644
556,989
557,593
557,747
558,990
558,621
558,835
559,621
559,724
559,727
559,673
559,624
559,594
559,617
559,844
559,912
559,666
559,794
559,989
559,922
559,829
559,586
559,884
559,681
559,835
559,900
559,753
559,865
559,659
559,898
559,692
560,734
560,621
560,626
561,960
561,621
561,609
562,955
562,919
562,752
562,734
563,621
563,724
563,945
563,809
564,960
564,621
565,689
565,718
565,934
565,791
565,586
565,887
566,752
566,992
566,724
567,878
567,598
567,724
568,799
568,706
569,621
569,752
569,834
569,731
570,859
570,844
571,681
573,716
573,752
573,621
574,867
574,624
574,905
575,746
576,729
576,724
577,784
577,770
577,963
578,746
579,622
579,974
579,767
579,795
580,709
580,992
580,720
580,724
580,739
580,928
580,604
581,653
581,715
581,882
582,947
583,621
584,710
584,621
584,673
585,621
585,681
585,610
586,614
586,752
586,750
586,827
586,724
586,621
586,942
587,667
588,848
589,870
590,747
590,804
591,824
591,956
591,724
591,621
595,621
595,778
596,681
596,724
597,625
597,952
597,613
597,621
598,602
598,621
598,989
598,724
599,621
599,760
599,882
599,989
600,956
600,937
600,989
600,909
601,616
601,653
601,734
601,621
601,835
602,681
603,724
603,665
603,779
604,681
604,624
604,933
604,785
604,925
604,722
604,621
604,732
604,753
604,755
604,829
604,734
605,681
606,955
607,627
607,924
607,694
608,611
609,881
610,659
610,949
612,989
612,813
612,752
612,621
613,966
613,621
614,972
614,681
615,682
615,861
615,681
616,692
617,724
617,814
618,673
618,752
619,997
619,621
620,621
620,734
620,918
621,730
621,783
621,838
621,890
621,876
621,809
621,933
621,835
621,839
621,877
621,721
621,758
621,802
621,638
621,970
621,724
621,752
621,875
621,956
621,626
621,681
621,772
621,734
621,983
621,828
621,813
621,874
621,903
621,723
621,673
621,736
621,679
621,908
621,976
621,919
621,912
621,653
621,926
621,850
621,916
621,781
621,887
621,817
621,668
621,756
621,964
621,932
621,840
621,713
621,664
621,816
621,792
621,789
621,894
621,833
621,834
621,994
621,837
621,949
621,984
621,722
621,674
621,641
621,928
621,760
621,705
621,683
621,868
621,815
621,989
621,660
621,937
621,654
621,822
621,992
621,998
621,801
621,632
621,960
621,936
621,744
621,805
621,687
621,880
621,727
621,986
621,893
621,823
621,851
621,625
621,737
621,999
621,677
621,958
621,942
621,918
621,858
621,773
621,739
621,939
621,777
621,637
621,849
621,957
621,938
621,656
621,974
621,924
621,872
621,685
621,696
621,901
621,782
621,682
621,985
621,981
621,627
621,648
621,728
621,821
621,991
622,897
622,644
624,834
624,700
625,805
625,855
627,944
627,733
627,748
627,724
627,643
628,752
628,969
629,724
629,939
629,658
629,983
629,631
629,942
629,681
629,919
629,945
630,764
630,635
630,899
630,676
631,688
632,833
633,902
633,956
634,655
634,989
635,762
636,839
636,724
636,919
637,962
638,867
639,989
639,939
639,915
639,877
640,752
641,656
641,724
641,749
643,766
643,854
643,752
646,989
646,886
647,681
647,873
647,734
648,649
648,786
648,702
649,681
650,704
650,991
651,681
651,811
652,681
652,880
654,724
654,769
655,724
656,975
657,849
657,758
658,752
658,688
658,763
659,670
659,828
659,902
660,898
660,852
661,845
662,711
662,752
663,752
665,936
665,865
665,711
666,742
667,873
667,956
668,969
668,989
669,975
670,788
670,734
671,752
671,787
671,724
672,681
672,735
673,724
673,896
673,833
673,949
673,945
673,776
673,989
673,734
673,826
673,727
673,703
673,752
673,858
673,710
673,794
673,992
673,941
674,822
675,904
675,713
678,698
678,947
678,989
679,835
680,752
680,724
681,751
681,724
681,784
681,947
681,768
681,937
681,737
681,895
681,992
681,812
681,894
681,956
681,973
681,964
681,752
681,919
681,873
681,763
681,882
681,957
681,722
681,854
681,798
682,748
683,750
683,874
684,940
684,825
684,734
685,752
686,860
686,919
686,724
687,724
687,752
688,745
689,855
689,803
690,901
690,734
691,966
692,989
694,749
695,941
695,736
695,765
696,965
696,735
697,724
698,752
699,966
699,960
699,756
699,861
700,724
700,741
700,752
701,804
701,702
702,830
704,892
704,863
705,951
706,789
707,981
708,992
709,876
709,957
710,895
711,884
711,907
714,909
714,736
714,724
716,846
716,955
717,964
718,980
719,941
719,943
723,831
724,985
724,742
724,942
724,917
724,828
724,839
724,993
724,810
724,949
724,956
724,835
724,749
724,752
724,902
724,818
724,847
724,776
724,992
724,771
724,907
724,964
724,911
724,832
724,971
724,836
724,910
724,988
724,924
724,759
724,858
724,743
724,833
724,983
724,736
724,904
724,905
724,796
724,919
724,747
724,846
725,883
726,989
726,929
726,760
727,946
729,831
731,827
732,989
732,734
733,873
733,970
734,752
734,956
734,803
734,989
734,848
734,932
735,752
735,766
735,920
736,752
736,888
737,826
738,752
738,818
739,992
740,764
741,956
741,929
743,905
744,752
746,945
747,963
747,910
747,789
748,956
748,911
