source,target
52,175
52,333
52,178
52,478
52,464
52,398
52,307
52,112
53,460
53,85
53,484
54,402
54,460
54,421
54,88
55,62
56,460
56,178
56,232
57,178
57,283
57,163
57,432
58,85
58,396
58,204
58,333
59,353
59,85
60,285
60,65
60,485
60,445
61,146
62,318
62,231
62,321
62,460
63,136
63,153
63,460
64,333
64,257
65,385
65,161
66,455
67,430
67,109
67,353
67,467
68,210
69,154
69,418
69,280
70,225
70,128
70,114
71,322
71,323
71,460
72,339
72,333
72,85
73,443
73,85
73,386
74,250
74,474
75,265
76,313
76,221
76,322
76,391
77,460
77,172
77,118
77,85
78,287
78,472
78,460
78,298
78,104
78,85
78,464
78,377
78,477
78,225
78,83
78,466
78,445
78,271
78,478
78,138
78,180
79,252
80,85
80,480
80,376
81,141
81,460
82,85
82,365
82,333
82,446
83,85
84,364
84,199
84,431
84,168
85,185
85,141
85,163
85,328
85,167
85,333
85,322
85,354
85,460
85,165
85,140
85,170
85,391
85,342
85,406
85,283
85,88
85,294
85,159
85,478
85,351
85,492
85,338
85,318
85,340
85,321
85,448
85,464
85,301
85,484
85,241
85,109
85,375
85,105
85,330
85,481
85,345
85,384
85,398
85,346
85,348
85,451
85,443
85,381
85,216
85,178
85,246
85,200
85,174
85,199
85,155
85,286
85,499
85,417
85,360
85,447
85,187
85,138
85,429
85,459
85,495
85,97
85,273
85,291
85,242
85,369
85,270
85,389
85,101
85,287
85,158
85,179
85,365
85,228
85,280
85,335
85,390
85,201
85,455
85,355
85,310
85,250
85,91
85,172
85,401
85,132
85,103
85,430
85,305
85,295
85,418
85,238
85,363
85,180
85,296
85,395
85,111
85,399
85,372
85,331
85,386
85,312
85,419
85,264
85,350
85,467
85,471
85,303
85,469
85,461
85,135
85,397
85,227
85,308
85,147
85,373
85,491
85,225
85,123
85,272
85,248
85,339
85,191
85,498
85,325
85,252
85,164
85,411
85,424
85,205
85,454
85,371
85,207
85,349
85,128
85,279
85,413
85,217
85,329
85,497
85,320
85,393
85,117
85,367
85,157
85,190
85,211
85,107
85,288
85,483
85,213
85,434
85,475
85,271
85,206
85,414
85,244
85,334
85,388
85,95
85,392
85,358
85,323
85,289
85,304
85,214
85,282
85,486
85,364
85,423
85,337
85,421
85,438
85,210
85,195
85,490
85,168
85,145
85,134
85,122
85,263
85,269
85,258
85,361
85,466
85,219
85,149
85,307
85,439
85,385
85,137
85,87
85,465
85,119
85,436
85,129
85,403
85,379
85,445
85,171
85,233
85,306
85,366
85,247
86,224
86,488
88,458
88,460
89,199
89,163
89,460
89,493
89,203
90,204
90,460
91,163
92,243
93,304
93,238
93,269
94,458
94,295
94,464
94,334
95,460
95,140
96,333
96,418
96,163
97,240
97,196
98,418
98,163
98,495
99,463
99,100
101,265
101,333
102,268
102,445
102,295
103,391
103,117
104,464
104,404
104,239
105,109
106,298
106,273
106,310
107,351
107,444
107,185
108,330
108,148
109,266
110,460
110,163
110,388
110,310
111,163
112,202
112,323
112,235
112,460
113,447
113,385
113,471
113,460
113,303
114,460
114,211
114,355
115,212
115,460
115,130
116,434
116,231
116,485
117,199
118,375
118,270
119,402
119,460
119,349
119,344
120,333
120,460
120,128
121,460
121,345
122,404
122,158
122,234
123,305
123,212
123,333
124,261
124,472
124,276
125,178
125,460
126,132
127,175
127,428
127,451
127,433
128,333
128,411
129,154
129,168
129,335
129,233
129,400
130,460
131,460
131,141
131,380
132,149
133,482
133,424
133,312
134,460
134,277
134,279
134,199
134,380
135,460
135,254
135,497
136,478
136,178
136,179
137,460
137,279
137,416
137,348
138,460
138,187
139,460
139,310
139,481
139,486
140,460
140,431
140,191
140,445
140,147
140,148
140,286
140,368
140,195
140,183
140,455
140,258
140,415
140,274
140,306
140,478
140,376
140,269
140,282
140,221
140,473
140,204
141,375
141,484
142,279
142,325
142,163
143,460
143,188
143,233
144,391
144,452
144,199
145,487
146,255
146,278
146,440
147,226
147,166
148,348
149,283
149,395
150,460
150,367
150,478
151,464
151,460
151,168
152,276
152,326
152,171
153,239
153,326
155,177
155,428
156,209
156,310
157,478
157,375
157,292
158,460
158,370
158,286
159,275
159,344
159,460
160,258
160,441
160,310
161,244
161,387
161,333
162,354
162,407
162,460
163,460
163,270
163,441
163,318
163,299
163,404
163,286
163,427
163,478
163,482
163,282
163,363
163,419
163,484
163,327
163,445
163,249
163,320
163,453
163,236
163,326
163,235
163,333
163,402
163,197
163,375
163,403
163,464
163,463
163,264
163,295
164,493
164,364
164,460
165,368
166,178
168,178
168,399
168,418
168,425
169,375
169,396
169,281
170,274
170,266
170,378
170,265
170,439
170,430
170,390
170,313
170,303
171,306
171,392
172,460
173,460
173,223
173,321
173,396
174,478
174,306
174,460
175,460
175,391
175,308
176,239
176,310
176,333
177,375
178,447
178,460
178,246
178,489
178,194
178,378
178,464
178,462
178,478
178,355
178,305
178,310
178,293
178,336
178,348
178,497
178,448
178,315
178,409
178,306
178,343
179,256
179,206
179,391
179,287
179,244
179,489
180,221
180,198
181,319
181,445
181,456
182,191
182,301
182,419
182,374
183,405
184,347
184,189
186,475
186,375
186,298
186,348
186,241
186,299
187,302
188,451
188,460
188,418
189,347
189,262
189,333
190,303
190,348
190,418
191,333
192,212
192,330
193,471
193,274
193,252
194,439
195,303
196,285
196,406
197,326
197,407
197,236
197,411
198,199
199,417
199,478
199,460
199,490
199,310
199,455
199,229
199,476
199,343
199,437
200,380
200,294
202,321
202,460
202,344
202,355
203,414
203,375
204,459
205,332
205,253
206,356
206,322
207,322
207,473
207,468
207,460
207,301
208,396
208,480
208,248
209,408
209,460
210,460
210,333
211,273
212,460
212,309
213,375
214,377
214,354
214,260
214,413
215,478
215,219
215,348
216,460
217,333
217,230
218,322
218,389
219,339
220,484
221,339
222,266
222,460
222,263
223,460
223,284
223,372
224,460
224,370
226,333
226,460
227,254
228,343
228,421
228,460
229,460
229,292
230,375
231,348
232,454
232,460
232,333
234,477
234,460
235,316
236,300
236,359
237,375
237,442
238,391
238,317
239,247
239,460
240,375
240,361
241,414
242,257
242,464
242,478
243,330
243,272
243,364
244,374
244,333
245,350
245,327
245,297
246,346
247,460
248,333
248,341
249,460
250,302
251,333
252,334
252,460
253,460
253,478
253,310
254,478
254,460
255,460
255,478
255,374
256,385
257,464
258,265
258,310
258,407
258,460
259,460
259,479
259,468
260,474
260,353
261,460
261,462
262,323
264,464
266,478
267,372
267,362
267,348
267,490
268,481
268,310
269,369
270,449
270,484
270,333
271,460
271,375
272,460
272,478
273,460
273,376
273,484
274,460
275,464
276,478
276,460
277,464
277,333
278,315
280,471
281,471
281,331
282,460
282,299
283,366
283,460
284,471
284,458
284,366
285,483
285,455
285,491
285,360
286,457
286,360
286,478
286,460
287,460
288,478
289,375
290,333
290,449
291,491
291,460
291,433
292,464
292,478
293,342
294,356
295,478
295,337
296,362
297,460
297,412
298,410
299,358
300,475
300,476
301,478
301,425
301,475
302,478
304,323
304,434
305,394
306,422
306,446
306,321
306,485
306,312
306,464
307,418
307,460
309,498
309,472
310,499
310,435
310,460
310,391
310,416
310,396
310,333
311,351
311,372
311,333
312,375
312,478
313,410
314,460
315,460
317,459
317,484
320,460
320,473
321,431
321,348
321,471
321,464
322,470
322,476
322,460
322,375
322,464
323,390
323,333
323,460
323,363
324,333
325,343
325,488
326,356
326,495
329,442
329,412
329,432
330,460
330,375
332,333
333,394
333,368
333,460
333,441
333,362
333,478
333,440
333,347
333,391
333,457
333,338
333,484
333,351
333,382
333,447
333,427
334,460
334,348
335,478
335,370
337,476
338,460
340,460
340,484
341,469
343,460
344,443
345,442
345,464
346,392
346,395
348,444
348,478
348,446
348,460
348,370
349,389
353,442
353,440
354,460
355,450
356,464
357,391
358,478
361,375
361,464
361,408
362,466
365,366
365,429
366,489
366,414
366,483
366,478
367,463
368,445
369,460
369,384
370,460
371,402
373,479
373,464
374,407
375,389
375,460
375,418
375,462
375,393
375,475
377,460
379,382
380,464
382,424
383,389
383,460
385,436
385,460
389,452
389,424
391,478
391,435
391,452
391,441
391,460
393,423
394,464
394,481
395,484
397,478
397,467
397,418
398,484
400,407
401,413
402,418
403,418
404,420
405,460
406,460
408,459
409,460
410,460
411,478
411,464
412,450
415,454
415,460
415,482
416,445
416,460
417,473
418,460
419,460
420,460
421,460
426,460
427,460
428,460
429,461
432,460
433,460
433,453
436,464
437,460
439,460
444,488
445,495
445,470
445,478
446,455
447,460
447,489
448,454
448,478
449,460
449,462
450,487
451,496
451,478
452,460
453,478
454,478
455,460
456,460
457,460
457,474
458,460
460,461
460,464
460,498
460,478
460,494
460,484
460,474
460,497
460,485
460,486
460,483
460,499
460,482
460,469
460,468
460,471
461,494
464,476
471,491
473,490
478,495
484,487
