source,target
59,231
59,290
59,325
59,359
59,410
59,485
60,171
60,219
61,116
61,130
61,164
61,166
61,188
61,235
61,269
61,451
61,498
62,82
62,202
62,305
62,436
63,165
63,295
63,464
64,128
64,268
64,337
64,357
64,406
64,464
65,98
65,159
65,172
65,396
65,494
66,75
66,96
66,109
66,144
66,186
66,224
66,315
66,371
67,107
67,139
67,203
67,220
67,267
67,445
68,193
68,206
68,330
68,374
68,408
68,440
69,91
69,160
69,252
69,458
69,481
70,148
70,164
70,204
70,219
70,222
70,251
71,260
71,308
71,349
71,378
71,424
71,482
72,128
72,139
72,420
73,107
73,155
73,222
74,161
74,324
74,335
74,411
74,412
74,442
74,496
75,302
75,341
76,79
76,135
76,182
76,206
76,217
76,269
76,345
76,351
76,358
76,415
77,78
77,122
77,431
77,437
77,494
78,87
78,306
78,394
79,144
79,249
79,303
79,350
79,477
79,495
80,168
80,254
80,304
80,400
80,444
81,390
81,408
81,481
82,83
82,89
82,93
82,206
82,257
82,279
82,351
82,411
82,498
83,154
83,203
83,226
83,231
83,248
83,278
83,327
83,353
83,426
83,428
83,430
83,470
84,173
84,269
84,274
84,285
84,291
84,317
84,366
84,382
84,402
85,114
85,138
85,286
85,393
86,241
86,417
86,463
87,113
87,136
87,207
87,323
87,457
87,476
87,481
88,236
88,265
88,313
88,361
88,467
89,101
89,149
89,157
89,158
89,201
89,265
89,363
89,394
89,481
90,240
90,311
90,331
90,398
90,425
90,462
91,159
91,166
91,217
91,241
91,343
91,438
92,142
92,299
92,326
92,401
92,430
92,479
93,156
93,283
94,172
94,228
94,234
95,140
95,210
95,252
96,215
96,227
96,233
96,341
96,498
97,141
97,156
97,185
97,230
97,362
97,385
99,111
99,315
99,360
99,405
99,464
100,106
100,136
100,160
100,248
100,301
100,484
101,128
101,241
101,352
101,377
101,456
102,182
102,220
102,420
102,426
102,475
103,115
103,185
103,278
103,310
103,347
103,450
104,112
104,217
104,219
104,249
104,265
104,405
105,118
105,213
106,186
106,200
106,354
106,415
106,423
106,443
106,451
107,115
107,158
107,161
107,490
108,229
108,303
108,355
108,394
108,429
108,461
109,470
110,136
110,157
110,212
110,420
111,119
111,124
111,125
111,148
111,191
111,308
111,350
111,391
111,398
111,437
112,247
113,229
113,316
113,347
114,161
114,239
114,242
114,261
114,268
114,449
115,140
115,149
115,319
115,362
115,455
115,463
115,492
116,195
116,310
116,322
116,414
117,198
117,361
118,120
118,160
118,277
118,352
118,377
118,451
119,170
119,194
120,149
120,176
120,217
120,292
121,359
121,399
121,425
121,468
121,473
121,499
122,127
122,144
122,160
122,326
122,466
123,228
123,302
123,379
123,455
124,227
124,261
124,464
124,472
125,231
125,244
125,291
125,471
126,150
126,328
126,383
126,497
127,160
127,306
127,391
127,461
128,427
129,354
129,430
130,163
130,255
130,373
131,147
131,154
131,174
131,216
131,249
131,432
132,148
132,192
132,354
132,366
132,462
133,196
133,224
133,269
133,399
133,420
134,135
134,242
134,258
134,268
134,274
134,397
134,428
135,176
135,198
135,308
135,357
135,400
136,190
136,249
136,266
136,447
136,476
137,144
137,207
137,214
137,253
137,270
137,331
137,378
138,174
138,228
138,244
138,363
138,379
139,169
139,296
139,372
140,226
140,277
140,371
141,157
141,201
141,267
141,331
141,435
142,156
142,260
142,262
142,268
142,440
143,205
143,327
144,281
144,329
144,386
144,416
144,429
145,388
145,397
146,193
146,320
146,414
146,481
146,494
147,198
147,337
147,388
147,398
148,254
148,260
148,371
148,449
149,160
149,420
150,177
150,210
150,305
150,324
151,197
151,216
151,338
151,406
151,445
151,491
152,188
152,251
152,279
153,185
153,438
154,189
154,229
154,341
154,471
155,170
155,223
155,378
155,422
156,231
156,367
156,428
156,453
157,196
157,228
157,232
157,375
157,437
157,438
158,174
158,276
158,320
158,371
158,376
158,425
158,434
158,459
159,312
159,313
160,199
160,217
160,341
160,457
161,166
161,189
161,239
161,276
161,356
161,375
161,474
162,181
162,277
162,362
163,196
163,198
163,237
163,381
163,425
164,282
164,285
164,340
164,360
164,375
164,414
164,487
165,203
165,242
165,283
165,284
165,327
165,413
166,420
166,431
167,194
167,347
167,456
167,473
167,488
168,453
170,192
170,363
170,399
170,436
171,329
171,331
171,372
171,479
172,299
172,487
173,253
173,336
173,477
174,264
174,281
174,288
174,408
174,414
174,453
174,467
175,267
175,312
175,416
176,321
176,325
176,342
176,427
177,356
178,209
178,226
178,328
178,347
179,388
179,459
180,411
181,284
181,296
181,330
181,411
182,184
182,192
182,233
182,337
182,378
183,247
183,350
183,388
183,430
184,242
185,318
185,361
185,390
185,441
186,191
186,219
186,274
186,332
186,403
186,417
186,441
186,475
187,481
187,494
188,281
188,402
188,469
189,200
189,235
189,265
189,316
189,480
190,237
190,266
190,318
191,223
191,293
191,338
191,442
191,448
191,456
192,200
192,280
192,325
192,346
193,358
193,391
194,257
194,330
194,406
194,427
195,361
196,244
196,262
196,321
196,385
197,259
197,366
198,211
198,390
199,286
199,300
200,268
200,332
200,437
201,319
201,367
201,446
201,467
202,283
202,377
202,407
202,414
202,466
202,496
203,205
203,212
203,216
204,240
204,401
204,499
205,278
205,453
206,285
206,352
207,219
207,404
207,479
208,229
208,263
208,281
208,331
209,313
209,318
209,346
209,382
209,394
210,263
210,290
210,326
211,218
211,241
211,372
211,390
211,393
211,421
211,442
211,495
212,243
212,259
212,279
212,297
212,318
212,441
212,446
212,466
213,304
213,356
213,492
214,340
214,422
214,467
215,366
215,390
216,233
216,251
216,341
216,434
216,472
217,390
217,413
217,424
217,462
218,277
218,314
218,359
218,457
218,490
219,250
219,272
219,344
219,380
219,429
220,267
220,277
220,362
220,469
221,272
221,324
221,365
221,381
221,385
221,428
221,477
221,490
222,223
222,385
223,330
223,338
223,347
224,263
224,396
224,399
225,358
225,376
225,377
225,491
226,261
226,271
226,321
226,339
226,395
226,448
227,280
227,293
228,324
228,343
228,396
228,468
229,279
229,332
229,351
230,244
230,347
230,443
231,426
231,429
231,474
232,272
232,296
232,352
232,376
232,476
232,481
233,338
233,367
233,404
234,257
234,267
234,277
234,306
234,310
234,320
234,326
235,326
235,411
236,238
236,352
236,353
237,249
239,241
239,370
239,388
239,413
239,418
240,320
241,337
241,483
242,248
242,257
242,339
242,340
243,253
243,258
243,339
244,330
245,253
245,319
245,347
245,404
245,466
246,279
247,375
247,440
247,446
248,276
248,416
248,418
248,480
250,300
250,387
250,462
251,278
251,371
251,378
251,439
252,295
252,327
252,354
252,365
252,434
252,464
254,343
254,389
254,397
254,422
255,281
255,360
255,395
256,280
256,348
256,478
257,348
257,376
257,435
257,439
257,466
258,303
258,423
258,453
258,469
258,493
259,265
259,453
260,380
260,476
261,389
262,299
262,423
262,431
263,312
263,330
263,355
264,280
264,304
264,309
264,324
264,378
264,447
264,491
265,377
265,405
265,418
266,394
266,406
267,288
267,324
268,282
269,282
270,279
270,286
270,340
270,350
271,415
271,419
272,349
272,404
272,439
272,464
273,302
273,336
273,337
273,414
273,416
273,417
273,431
273,442
273,484
274,312
274,420
275,329
276,349
276,360
276,368
276,491
277,299
277,373
277,441
279,442
281,438
281,439
281,443
281,470
282,349
282,382
282,430
283,286
283,341
283,367
283,430
283,451
284,343
284,438
285,315
285,423
285,499
286,302
286,327
286,388
287,325
288,334
289,311
289,382
289,407
290,375
290,376
290,402
291,345
292,311
293,427
294,332
294,351
294,376
294,384
294,391
295,340
295,354
295,439
296,330
296,435
296,466
296,469
297,322
298,324
298,338
299,337
299,406
299,499
300,343
300,474
300,489
301,348
301,367
302,409
302,423
302,441
303,315
303,316
305,459
306,430
306,493
307,452
308,319
308,326
308,329
308,422
308,442
308,493
309,417
310,397
311,356
311,362
311,366
311,464
311,492
312,388
312,433
313,342
313,447
314,391
314,431
316,322
316,324
316,364
316,418
316,436
317,331
317,354
317,395
317,405
317,498
318,372
318,387
318,396
319,345
319,446
319,479
320,402
321,431
322,396
323,387
323,423
323,448
324,331
324,362
324,422
324,440
324,475
326,357
328,404
328,405
328,423
328,477
329,383
330,351
330,392
330,429
331,363
331,405
331,406
331,419
333,359
333,430
333,477
334,350
334,395
334,406
335,440
336,342
336,365
336,413
336,426
336,449
337,363
338,368
338,445
339,483
340,348
340,353
340,384
340,399
341,407
342,484
343,346
343,437
344,368
344,380
344,431
345,464
346,419
346,438
347,354
347,409
348,387
348,405
348,419
348,435
349,387
349,422
349,429
351,371
351,440
352,415
352,465
352,495
353,370
355,385
357,486
358,401
358,454
358,497
359,420
359,429
360,466
360,498
361,373
361,396
361,465
363,459
364,365
365,421
366,373
366,444
366,459
366,486
367,395
367,396
367,439
368,430
368,494
370,403
370,475
371,466
371,486
372,466
376,453
376,493
378,408
378,490
379,442
379,477
379,485
380,415
380,448
380,485
382,450
382,474
383,467
383,478
384,439
384,442
385,474
386,389
387,398
387,420
388,482
389,396
389,434
389,465
392,467
394,445
395,423
395,426
396,461
397,430
397,466
397,472
400,496
401,440
401,465
402,404
404,438
405,470
405,491
406,432
407,429
408,423
409,462
410,452
411,425
411,463
412,488
417,499
419,461
419,465
420,466
421,492
422,432
422,450
428,466
428,482
429,469
430,461
431,449
431,473
432,444
433,463
434,441
435,491
436,471
437,438
438,499
445,469
446,483
447,467
448,461
448,489
451,461
454,497
456,483
457,493
465,478
465,486
472,484
480,485
480,498
492,494
